ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,Stock In Vast or Limited Quantity,RevenueNet
752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,1/23/2024,Milwaukee,False,28969.537500000006
753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,8/5/2023,Omaha,False,243449.8768
754,Body Scrub,Bath and body,112.75,4.9,1174,668,0.15,178,11/28/2023,Ogden,False,17059.074999999997
755,Bath Salts,Bath and body,84.17,1.6,787,747,0.03,492,2/3/2024,Miami,False,40169.290799999995
756,Shower Gel,Bath and body,367.36,3.3,1129,374,0.25,697,3/5/2024,Allentown,False,192037.43999999997
757,Body Lotion,Bath and body,111.22,2.3,324,978,0.2,955,7/30/2023,Des Moines,False,84972.08
758,Body Scrub,Bath and body,407.92,4.3,3086,216,0.16,1570,12/12/2023,Houston,True,537964.8960000001
759,Body Lotion,Bath and body,99.58,4.8,2352,984,0.45,1013,10/24/2023,Akron,True,55480.997
760,Bath Salts,Bath and body,131.78,2.3,1577,272,0.15,972,6/5/2024,Philadelphia,True,108876.63599999998
761,Dutch Oven,Cookware,394.69,2.1,4613,919,0.05,133,9/1/2023,San Jose,True,49869.08149999999
762,Frying Pan,Cookware,172.49,3.0,2378,537,0.12,893,9/2/2023,Bronx,True,135549.5416
763,Dutch Oven,Cookware,96.79,1.0,687,20,0.34,1894,11/3/2023,Queens,True,120991.3716
764,Dutch Oven,Cookware,407.85,4.8,3797,58,0.4,1644,1/7/2024,Palm Bay,True,402303.24
765,Dutch Oven,Cookware,50.16,3.6,3106,378,0.32,236,2/29/2024,Tulsa,True,8049.676799999999
766,Dutch Oven,Cookware,361.56,2.9,966,171,0.1,1146,7/17/2023,Palm Bay,True,372912.984
767,Frying Pan,Cookware,278.97,1.8,2212,698,0.3,1762,4/25/2024,Fort Worth,True,344081.598
768,Grill Pan,Cookware,466.92,4.7,610,115,0.23,1391,10/3/2023,Salt Lake City,False,500104.00440000003
769,Saucepan,Cookware,187.86,4.5,3699,662,0.31,1525,11/19/2023,Reno,False,197675.685
770,Frying Pan,Cookware,33.13,4.8,4657,803,0.12,1614,12/5/2023,Fresno,False,47055.20160000001
771,Dutch Oven,Cookware,433.11,1.5,351,700,0.07,1245,10/15/2023,Long Beach,False,501476.4135
772,Saucepan,Cookware,488.13,2.5,2381,888,0.09,1105,12/3/2023,Salt Lake City,False,490839.1215
773,Saucepan,Cookware,213.77,1.3,3639,93,0.21,596,10/11/2023,Houston,False,100651.46680000001
774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,7/12/2023,New Haven,False,108424.656
775,Frying Pan,Cookware,32.57,4.7,1505,861,0.3,998,7/23/2023,Atlanta,True,22753.402
776,Saucepan,Cookware,461.14,2.4,3236,487,0.24,1449,12/10/2023,Knoxville,True,507825.81360000005
777,Frying Pan,Cookware,10.11,4.7,2721,438,0.38,250,3/7/2024,Dallas,True,1567.0499999999997
778,Frying Pan,Cookware,364.16,1.9,512,215,0.15,124,3/22/2024,New Orleans,True,38382.464
779,Dutch Oven,Cookware,193.66,3.5,2331,105,0.06,227,12/7/2023,Virginia Beach,True,41323.17079999999
780,Frying Pan,Cookware,62.93,1.9,2921,471,0.02,12,5/25/2024,Charlotte,True,740.0568
781,Frying Pan,Cookware,177.21,2.8,294,188,0.25,1102,1/18/2024,Sacramento,True,146464.065
782,Dutch Oven,Cookware,339.08,1.1,4961,825,0.02,70,10/8/2023,El Paso,True,23260.887999999995
783,Frying Pan,Cookware,493.58,4.0,4565,505,0.27,493,8/12/2023,Bronx,True,177634.5062
784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,7/16/2023,Harrisburg,True,358720.8474
785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,7/20/2023,Louisville,True,144363.38890000002
786,Saucepan,Cookware,476.18,1.5,1407,430,0.09,981,7/29/2023,Cape Coral,True,425090.6478
787,Saucepan,Cookware,152.77,2.7,3605,458,0.45,1436,5/1/2024,Salt Lake City,True,120657.74600000001
788,Frying Pan,Cookware,421.6,2.4,2449,758,0.5,1317,11/18/2023,Milwaukee,False,277623.60000000003
789,Frying Pan,Cookware,458.75,3.9,1910,914,0.16,1505,8/26/2023,Oklahoma City,False,579951.75
790,Frying Pan,Cookware,103.16,4.3,3548,709,0.04,178,11/6/2023,Minneapolis,False,17627.980799999998
791,Saucepan,Cookware,431.23,1.7,60,53,0.01,847,4/8/2024,Philadelphia,False,361599.2919
792,Grill Pan,Cookware,468.05,4.6,3960,698,0.44,1963,12/14/2023,Queens,False,514518.004
793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,7/21/2023,Staten Island,False,165438.3076
794,Grill Pan,Cookware,348.71,1.7,124,80,0.25,1861,1/14/2024,Tulsa,False,486711.9824999999
795,Grill Pan,Cookware,211.49,3.7,4846,500,0.2,210,4/28/2024,San Diego,True,35530.32
796,Saucepan,Cookware,29.51,2.1,4486,846,0.48,793,3/7/2024,Providence,True,12168.743600000002
797,Dutch Oven,Cookware,352.8,4.4,4280,68,0.07,1590,3/7/2024,Little Rock,True,521685.36
798,Grill Pan,Cookware,490.82,2.5,1357,924,0.17,78,4/6/2024,Mission Viejo,True,31775.686799999996
799,Dutch Oven,Cookware,320.3,2.8,2728,662,0.37,1337,5/11/2024,Bakersfield,True,269791.89300000004
800,Dutch Oven,Cookware,406.05,1.3,3644,269,0.34,517,3/1/2024,Riverside,True,138552.381
801,Nail File,Nail care,82.77,3.4,3168,73,0.48,1705,8/10/2023,Salt Lake City,True,73383.882
802,Nail Clippers,Nail care,467.15,3.3,3598,573,0.41,1744,7/28/2023,Salt Lake City,True,480678.66400000005
803,Nail File,Nail care,240.94,2.9,4734,291,0.26,12,9/15/2023,New Haven,True,2139.5472
804,Nail Polish,Nail care,345.1,1.1,2494,985,0.16,73,5/18/2024,Louisville,True,21161.532
805,Nail Polish,Nail care,186.59,1.3,4136,428,0.27,365,2/13/2024,Memphis,True,49716.9055
806,Nail Polish,Nail care,53.98,4.6,3201,351,0.24,1341,1/27/2024,New Haven,True,55014.256799999996
807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.1,1738,7/7/2023,El Paso,True,725429.034
808,Nail Polish,Nail care,227.45,2.1,585,876,0.44,1577,11/13/2023,Provo,True,200865.644
809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,7/10/2023,Dayton,True,37396.3866
810,Cuticle Oil,Nail care,371.58,3.4,3276,78,0.25,987,10/9/2023,Mission Viejo,True,275062.09500000003
811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,7/10/2023,San Antonio,False,66730.80960000001
812,Nail Clippers,Nail care,249.63,2.4,2857,786,0.28,1952,3/28/2024,Jacksonville,False,350839.9872
813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,6/22/2023,Virginia Beach,False,177868.7174
814,Nail Polish,Nail care,304.68,2.4,4503,188,0.37,1152,4/24/2024,Nashville,False,221124.5568
815,Nail Polish,Nail care,206.92,3.7,2489,199,0.37,859,1/30/2024,Allentown,False,111978.8964
816,Nail Clippers,Nail care,245.34,3.6,1357,810,0.06,1357,11/26/2023,Bonita Springs,False,312950.7972
817,Nail Polish,Nail care,376.82,2.9,3010,435,0.27,1945,6/10/2024,Allentown,False,535027.877
818,Nail File,Nail care,404.75,2.2,4825,555,0.27,1613,11/9/2023,Springfield,False,476589.07749999996
819,Nail File,Nail care,228.9,1.5,1959,577,0.01,86,3/25/2024,Los Angeles,False,19488.546
820,Nail Polish,Nail care,335.02,4.4,1299,698,0.47,1206,9/18/2023,Minneapolis,False,214138.08359999998
821,Nail Clippers,Nail care,387.18,4.9,2831,338,0.17,1532,10/18/2023,San Francisco,False,492322.6008
822,Nail File,Nail care,253.65,1.7,3089,523,0.42,1269,11/3/2023,Bakersfield,False,186691.47300000003
823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,6/21/2023,Reno,True,71466.50880000001
824,Nail Clippers,Nail care,184.49,3.7,142,191,0.41,580,5/20/2024,New Orleans,True,63132.47800000001
825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,7/20/2023,Bronx,True,295085.952
826,Nail File,Nail care,336.79,2.7,3597,502,0.36,1675,8/23/2023,Harrisburg,True,361038.88
827,Nail Clippers,Nail care,55.43,3.1,4729,912,0.06,957,11/2/2023,Albuquerque,True,49863.7194
828,Cuticle Oil,Nail care,246.31,1.2,2985,396,0.35,1108,11/11/2023,Grand Rapids,True,177392.46200000003
829,Nail Polish,Nail care,485.21,3.9,641,11,0.38,865,9/24/2023,Tulsa,True,260218.123
830,Nail Clippers,Nail care,170.91,2.9,2942,651,0.24,519,10/6/2023,Spokane,False,67413.74040000001
831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,6/16/2023,Tulsa,False,53667.220199999996
832,Nail Clippers,Nail care,258.28,4.4,853,660,0.07,477,12/28/2023,El Paso,False,114575.59079999998
833,Nail Clippers,Nail care,462.1,3.0,4505,421,0.42,1724,4/29/2024,Virginia Beach,False,462063.03200000006
834,Nail File,Nail care,174.8,4.7,377,389,0.28,241,8/23/2023,Salt Lake City,False,30331.296000000002
835,Nail Clippers,Nail care,169.06,3.7,69,852,0.14,38,8/28/2023,Queens,True,5524.880800000001
836,Cuticle Oil,Nail care,393.67,4.0,755,351,0.42,1321,9/3/2023,Houston,True,301622.08060000004
837,Nail File,Nail care,257.41,4.1,3865,24,0.06,737,4/16/2024,Philadelphia,True,178328.49980000002
838,Nail Clippers,Nail care,218.23,2.5,2623,454,0.22,1236,9/28/2023,Denver,True,210391.1784
839,Nail File,Nail care,59.28,2.6,595,802,0.43,1020,10/10/2023,Colorado Springs,True,34465.39200000001
840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,7/5/2023,Ogden,True,128301.66900000001
841,Thongs,Underwear,496.7,4.5,3235,160,0.3,1831,3/15/2024,Pittsburgh,True,636620.39
842,Thongs,Underwear,425.61,3.7,4957,274,0.1,1274,8/7/2023,Raleigh,True,488004.42600000004
843,Thongs,Underwear,165.84,4.7,1927,529,0.46,4,12/13/2023,Charleston,True,358.2144
844,Boxers,Underwear,165.52,1.9,2663,890,0.05,1278,3/28/2024,Reno,False,200957.832
845,Briefs,Underwear,17.85,4.9,2636,484,0.3,1281,2/6/2024,Bronx,False,16006.095000000001
846,Boxers,Underwear,203.1,4.4,253,187,0.4,782,6/7/2024,Columbia,False,95294.51999999999
847,Panties,Underwear,450.63,3.5,654,361,0.24,1798,5/3/2024,Akron,False,615776.8824
848,Thongs,Underwear,341.44,2.2,3823,739,0.38,576,6/1/2024,Oklahoma City,False,121935.0528
849,Thongs,Underwear,312.14,1.2,1244,852,0.23,236,11/6/2023,Atlanta,False,56722.0808
850,Panties,Underwear,112.46,1.5,989,188,0.49,615,7/12/2023,McAllen,False,35273.079
851,Panties,Underwear,20.29,1.1,4452,255,0.44,1755,6/3/2024,Cleveland,False,19941.012000000002
852,Thongs,Underwear,207.49,3.5,4379,311,0.06,481,10/30/2023,Spokane,False,93814.52859999999
853,Boxers,Underwear,228.18,3.0,569,589,0.05,421,7/24/2023,Columbia,False,91260.591
854,Boxers,Underwear,172.76,3.8,1223,100,0.46,1609,12/24/2023,Denver,False,150104.2536
855,Boxers,Underwear,125.44,2.2,220,594,0.12,521,6/8/2024,Indianapolis,False,57511.731199999995
856,Panties,Underwear,324.96,3.9,4310,971,0.12,100,6/3/2024,Charleston,True,28596.479999999996
857,Boxers,Underwear,426.75,4.0,3134,632,0.16,104,9/26/2023,Birmingham,True,37280.88
858,Boxers,Underwear,308.02,2.8,3099,681,0.46,1651,4/4/2024,Columbia,True,274612.1508
859,Briefs,Underwear,242.41,1.7,2415,250,0.03,1954,12/21/2023,Cape Coral,True,459459.0658
860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,7/24/2023,San Francisco,True,18946.790399999998
861,Panties,Underwear,135.64,4.7,3815,246,0.4,1262,12/27/2023,Tucson,True,102706.60799999998
862,Thongs,Underwear,216.16,3.0,3799,688,0.36,1103,12/10/2023,Oklahoma City,True,152591.6672
863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,7/6/2023,Washington,True,232537.6924
864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,6/27/2023,Baltimore,True,299904.451
865,Thongs,Underwear,109.96,4.3,4020,83,0.03,667,5/27/2024,Grand Rapids,True,71143.0204
866,Boxers,Underwear,206.83,3.0,2084,332,0.33,44,11/19/2023,Brooklyn,True,6097.3484
867,Briefs,Underwear,261.46,3.9,18,364,0.1,1784,2/16/2024,Provo,True,419800.176
868,Thongs,Underwear,194.17,4.3,4150,777,0.23,1320,10/25/2023,Provo,False,197354.38799999998
869,Boxers,Underwear,230.62,2.0,1467,127,0.03,391,12/2/2023,Bonita Springs,False,87467.24740000001
870,Thongs,Underwear,481.09,3.5,4144,776,0.02,1081,12/10/2023,Oakland,False,509657.12419999996
871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,7/14/2023,Rochester,False,288623.2896
872,Thongs,Underwear,447.72,2.7,4016,803,0.24,1289,3/9/2024,Columbia,False,438604.4208
873,Briefs,Underwear,455.34,4.1,2266,532,0.47,79,8/5/2023,Salt Lake City,False,19065.0858
874,Briefs,Underwear,259.39,2.8,693,24,0.48,631,9/9/2023,Memphis,False,85111.0468
875,Briefs,Underwear,168.92,4.8,4114,383,0.35,236,9/9/2023,Birmingham,False,25912.328
876,Panties,Underwear,50.46,1.6,4734,236,0.26,54,12/23/2023,Birmingham,False,2016.3816000000002
877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,7/11/2023,Tampa,False,72399.23999999999
878,Boxers,Underwear,407.23,4.8,3189,702,0.31,314,9/10/2023,Washington,False,88230.4518
879,Boxers,Underwear,16.96,2.0,574,573,0.35,1552,7/23/2023,Phoenix,False,17109.248
880,Panties,Underwear,434.92,4.8,1104,550,0.2,428,11/28/2023,San Juan,True,148916.608
881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,7/23/2023,Allentown,True,2412.1682
882,Oil Filter,Motor vehicle parts,54.37,3.7,528,797,0.39,1634,9/7/2023,Raleigh,True,54192.7538
883,Brake Pads,Motor vehicle parts,448.91,1.1,3336,270,0.02,1723,11/11/2023,Pittsburgh,True,758002.4914
884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,6/2/2024,Long Beach,True,101166.656
885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,5/16/2024,Dayton,True,113136.3948
886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,10/2/2023,Denton,True,202668.4476
887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,12/16/2023,Louisville,True,216268.27200000003
888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,11/21/2023,Fresno,True,155558.0474
889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,8/6/2023,Virginia Beach,True,114215.11290000001
890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,1/31/2024,Fresno,False,249518.99560000002
891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,5/26/2024,Concord,False,8952.6811
892,Car Battery,Motor vehicle parts,208.5,1.0,2042,502,0.25,1697,11/27/2023,Philadelphia,False,265368.375
893,Oil Filter,Motor vehicle parts,302.11,4.0,417,555,0.34,325,12/17/2023,Bridgeport,False,64802.594999999994
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,7/16/2023,San Jose,False,196230.90240000002
895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,5/26/2024,Mesa,False,103754.4672
896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,9/9/2023,New Haven,False,73665.37120000001
897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,12/19/2023,Bronx,False,455338.35599999997
898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,7/14/2023,Las Vegas,False,143456.289
899,Brake Pads,Motor vehicle parts,186.24,3.7,1767,240,0.03,769,10/7/2023,Hartford,False,138922.0032
900,Brake Pads,Motor vehicle parts,210.5,2.3,4266,473,0.22,1130,7/25/2023,Dayton,False,185534.7
901,Spark Plugs,Motor vehicle parts,409.89,4.9,3686,550,0.03,1848,12/14/2023,El Paso,False,734752.4184
902,Brake Pads,Motor vehicle parts,308.74,4.7,3957,335,0.28,1570,9/27/2023,Hartford,True,348999.696
903,Car Battery,Motor vehicle parts,173.55,3.3,2886,116,0.28,1897,2/17/2024,Rochester,True,237041.532
904,Oil Filter,Motor vehicle parts,227.87,1.1,4934,65,0.46,446,5/23/2024,Bonita Springs,True,54880.2108
905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,7/22/2023,New York,True,7623.190800000001
906,Brake Pads,Motor vehicle parts,159.02,3.5,1189,641,0.45,1875,3/15/2024,San Francisco,True,163989.37500000003
907,Spark Plugs,Motor vehicle parts,325.51,4.3,3748,48,0.32,1813,2/19/2024,San Jose,True,401301.7483999999
908,Spark Plugs,Motor vehicle parts,133.39,4.3,1397,372,0.43,1778,7/28/2023,Queens,True,135185.42940000002
909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,6/20/2023,Providence,False,105676.82119999999
910,Spark Plugs,Motor vehicle parts,249.39,3.1,1932,680,0.13,1860,3/12/2024,Tulsa,False,403562.8979999999
911,Brake Pads,Motor vehicle parts,73.25,4.0,3933,313,0.31,1945,2/5/2024,Buffalo,False,98305.16249999999
912,Spark Plugs,Motor vehicle parts,76.47,2.0,2597,452,0.47,737,4/20/2024,Harrisburg,False,29869.9467
913,Spark Plugs,Motor vehicle parts,232.42,3.0,1928,575,0.14,636,12/16/2023,Springfield,False,127124.44319999998
914,Spark Plugs,Motor vehicle parts,498.86,2.1,4124,371,0.33,1893,11/22/2023,Salt Lake City,True,632709.1266
915,Spark Plugs,Motor vehicle parts,119.27,2.6,1125,45,0.01,1187,2/22/2024,Houston,True,140157.75509999998
916,Oil Filter,Motor vehicle parts,440.87,3.1,3362,670,0.13,896,9/5/2023,Kansas City,True,343666.9824
917,Spark Plugs,Motor vehicle parts,225.17,1.2,1074,897,0.41,491,4/4/2024,Raleigh,True,65229.4973
918,Brake Pads,Motor vehicle parts,219.18,2.9,4284,414,0.32,1099,12/31/2023,Charlotte,True,163797.59759999998
919,Oil Filter,Motor vehicle parts,466.42,2.4,3055,688,0.49,1412,11/7/2023,Harrisburg,True,335878.3704
920,Brake Pads,Motor vehicle parts,377.28,3.8,2302,235,0.03,1284,10/2/2023,San Diego,True,469894.6944
921,Charger,Mobile phone accessories,331.2,1.2,258,947,0.36,524,11/17/2023,Provo,True,111071.23199999999
922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,6/20/2023,Sacramento,True,350286.48750000005
923,Screen Protector,Mobile phone accessories,469.45,2.4,4724,198,0.1,532,11/25/2023,Phoenix,False,224772.66
924,Charger,Mobile phone accessories,319.21,1.1,4343,787,0.26,1325,5/12/2024,St. Louis,False,312985.40499999997
925,Screen Protector,Mobile phone accessories,177.77,3.2,3342,605,0.38,1820,3/24/2024,Oklahoma City,False,200595.66800000003
926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.2,1116,7/12/2023,St. Louis,False,91270.944
927,Screen Protector,Mobile phone accessories,34.01,3.3,4468,224,0.27,1272,3/13/2024,New York,False,31580.325599999996
928,Earbuds,Mobile phone accessories,483.61,2.8,1840,938,0.42,839,11/10/2023,Richmond,False,235334.29820000002
929,Phone Case,Mobile phone accessories,340.86,1.8,4771,872,0.06,1837,7/26/2023,Provo,False,588590.2307999999
930,Phone Case,Mobile phone accessories,382.03,3.5,3497,947,0.17,1148,4/6/2024,Portland,False,364013.4651999999
931,Screen Protector,Mobile phone accessories,293.59,3.5,1601,825,0.35,1622,6/10/2024,Pittsburgh,False,309531.937
932,Earbuds,Mobile phone accessories,339.69,3.0,4631,367,0.15,1984,11/16/2023,Concord,False,572853.216
933,Charger,Mobile phone accessories,479.41,1.1,3549,104,0.08,45,8/6/2023,Fort Worth,False,19847.574
934,Charger,Mobile phone accessories,116.69,3.5,1836,921,0.24,535,5/8/2024,Manhattan,False,47446.153999999995
935,Earbuds,Mobile phone accessories,255.3,4.6,2063,570,0.32,1973,11/18/2023,Boise,True,342520.692
936,Earbuds,Mobile phone accessories,291.23,2.4,2752,846,0.25,1603,8/18/2023,Little Rock,True,350131.2675
937,Phone Case,Mobile phone accessories,208.68,4.9,1505,102,0.45,177,11/10/2023,Bronx,True,20314.998000000003
938,Charger,Mobile phone accessories,133.64,4.7,2096,537,0.1,175,3/25/2024,St. Louis,True,21048.3
939,Screen Protector,Mobile phone accessories,454.42,1.7,1667,275,0.23,675,8/29/2023,San Diego,True,236184.795
940,Earbuds,Mobile phone accessories,265.23,2.9,546,111,0.41,35,11/8/2023,New York,True,5476.999500000002
941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,6/21/2023,Kansas City,True,189355.0736
942,Phone Case,Mobile phone accessories,277.04,1.3,2739,180,0.08,1487,12/26/2023,Denver,True,379001.80160000006
943,Screen Protector,Mobile phone accessories,273.27,3.7,2431,811,0.31,38,9/1/2023,Louisville,True,7165.139399999998
944,Screen Protector,Mobile phone accessories,94.38,2.7,4766,242,0.42,1997,4/24/2024,Bonita Springs,True,109316.5788
945,Phone Case,Mobile phone accessories,99.88,1.0,4025,870,0.07,946,6/10/2024,Miami,True,87872.4264
946,Charger,Mobile phone accessories,119.57,4.4,3665,655,0.22,540,9/16/2023,Dallas,True,50362.884
947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,7/11/2023,Tucson,False,45047.9484
948,Phone Case,Mobile phone accessories,438.62,3.9,4067,99,0.44,1597,12/10/2023,Manhattan,False,392266.63840000005
949,Phone Case,Mobile phone accessories,320.26,3.9,4727,681,0.01,1884,9/26/2023,Oakland,False,597336.1416
950,Screen Protector,Mobile phone accessories,234.29,1.4,3302,719,0.47,1922,2/19/2024,Houston,False,238661.85139999999
951,Screen Protector,Mobile phone accessories,95.24,1.2,4969,721,0.46,1555,4/15/2024,Virginia Beach,False,79973.028
952,Earbuds,Mobile phone accessories,499.68,1.8,886,461,0.34,1075,8/24/2023,Tampa,False,354522.95999999996
953,Earbuds,Mobile phone accessories,256.41,4.2,926,556,0.48,1055,8/28/2023,Madison,False,140666.526
954,Screen Protector,Mobile phone accessories,265.65,1.9,1052,642,0.1,252,8/31/2023,Fresno,False,60249.42
955,Phone Case,Mobile phone accessories,177.69,4.9,4525,579,0.21,1164,10/25/2023,Atlanta,False,163396.6164
956,Earbuds,Mobile phone accessories,77.49,1.2,1468,757,0.03,575,5/12/2024,Provo,False,43220.04749999999
957,Earbuds,Mobile phone accessories,395.39,2.0,1645,580,0.22,811,7/18/2023,Mesa,False,250115.8062
958,Earbuds,Mobile phone accessories,492.03,2.4,3142,766,0.18,1590,7/25/2023,Boston,False,641508.714
959,Phone Case,Mobile phone accessories,26.86,3.5,810,187,0.3,809,11/21/2023,Concord,False,15210.818
960,Phone Case,Mobile phone accessories,360.33,2.0,2705,596,0.31,947,4/27/2024,Orlando,False,235450.43189999997
961,Throw Blanket,Blankets,438.03,1.9,3697,490,0.37,891,5/13/2024,Bakersfield,False,245879.37989999997
962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.2,718,7/20/2023,Raleigh,False,253982.44800000003
963,Electric Blanket,Blankets,14.22,1.1,2073,26,0.23,1919,12/25/2023,Jacksonville,False,21011.8986
964,Fleece Blanket,Blankets,217.12,3.9,4324,978,0.13,527,9/7/2023,Houston,False,99547.34879999999
965,Electric Blanket,Blankets,298.33,1.8,2153,731,0.03,1712,9/4/2023,Madison,False,495418.7311999999
966,Fleece Blanket,Blankets,136.57,4.5,2720,618,0.22,1770,5/25/2024,Rochester,False,188548.542
967,Weighted Blanket,Blankets,37.31,4.6,3788,550,0.25,1711,10/15/2023,Staten Island,False,47878.0575
968,Weighted Blanket,Blankets,152.59,4.5,677,105,0.36,1946,4/1/2024,Atlanta,True,190041.6896
969,Throw Blanket,Blankets,104.23,2.9,3257,69,0.42,1269,9/24/2023,Phoenix,True,76715.36460000002
970,Weighted Blanket,Blankets,271.2,3.5,1301,562,0.06,454,2/29/2024,Cincinnati,True,115737.31199999999
971,Weighted Blanket,Blankets,465.67,2.8,1417,500,0.15,1544,3/25/2024,Ogden,True,611145.308
972,Throw Blanket,Blankets,209.1,4.7,1209,33,0.06,130,2/13/2024,San Jose,True,25552.019999999997
973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,7/19/2023,Tampa,True,196303.782
974,Throw Blanket,Blankets,481.48,4.9,120,605,0.24,128,3/13/2024,Portland,True,46838.3744
975,Throw Blanket,Blankets,311.1,4.6,332,296,0.17,1196,11/17/2023,Pittsburgh,True,308822.748
976,Throw Blanket,Blankets,118.14,3.1,4234,502,0.4,28,1/21/2024,Phoenix,True,1984.752
977,Throw Blanket,Blankets,111.33,4.7,1865,944,0.48,63,10/13/2023,San Jose,True,3647.1708000000003
978,Weighted Blanket,Blankets,141.74,5.0,1906,231,0.07,1218,7/14/2023,Birmingham,False,160554.56759999998
979,Throw Blanket,Blankets,311.98,1.2,3985,392,0.31,1172,10/7/2023,Staten Island,False,252291.9864
980,Fleece Blanket,Blankets,206.17,4.8,4293,555,0.24,1452,5/26/2024,Pittsburgh,False,227512.7184
981,Electric Blanket,Blankets,347.7,2.4,4994,75,0.41,961,10/8/2023,Sacramento,False,197142.42300000004
982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,7/1/2023,Harrisburg,False,128310.572
983,Fleece Blanket,Blankets,194.73,4.9,3677,173,0.01,219,5/12/2024,Bakersfield,False,42219.41129999999
984,Electric Blanket,Blankets,80.1,1.1,616,538,0.47,870,3/3/2024,Miami,False,36934.10999999999
985,Fleece Blanket,Blankets,177.42,4.8,340,860,0.36,1340,5/5/2024,Oakland,True,152155.392
986,Throw Blanket,Blankets,345.37,3.0,2975,25,0.24,1346,10/31/2023,Bakersfield,True,353299.6952
987,Fleece Blanket,Blankets,94.47,4.5,3979,559,0.08,370,8/26/2023,Indianapolis,True,32157.588000000003
988,Throw Blanket,Blankets,383.64,3.3,1228,696,0.4,386,8/8/2023,Ogden,True,88851.024
989,Throw Blanket,Blankets,255.92,2.8,1781,160,0.07,1969,11/13/2023,Boston,True,468633.0263999999
990,Throw Blanket,Blankets,409.36,2.0,550,600,0.05,991,10/2/2023,Richmond,True,385391.972
991,Throw Blanket,Blankets,48.75,2.8,2737,588,0.48,991,5/28/2024,Ogden,True,25121.850000000002
992,Throw Blanket,Blankets,57.35,2.1,4264,329,0.44,1328,1/18/2024,Richmond,True,42650.04800000001
993,Electric Blanket,Blankets,214.76,1.2,527,226,0.08,1564,1/13/2024,Akron,True,309013.8688
994,Fleece Blanket,Blankets,61.84,3.0,1176,788,0.47,56,12/9/2023,Long Beach,True,1835.4112000000002
995,Weighted Blanket,Blankets,269.34,3.3,2513,662,0.17,800,10/25/2023,San Antonio,True,178841.75999999998
996,Throw Blanket,Blankets,207.72,2.3,1973,16,0.46,325,2/13/2024,Baton Rouge,True,36454.86
997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,7/1/2023,Worcester,True,253305.916
998,Throw Blanket,Blankets,92.74,2.8,3454,880,0.02,1295,10/29/2023,Raleigh,False,117696.334
999,Weighted Blanket,Blankets,152.28,1.3,2850,752,0.34,1962,10/28/2023,Nashville,False,197190.4176
